AdaBoost,GradBoost,CatBoost,LightGBM,XGBoost
88.16666666666666,87.00000000000001,91.75000000000001,44.91666666666667,78.25000000000001
97.08241758241759,96.43406593406593,98.25824175824177,55.824175824175846,98.41208791208791
70.25,61.0,62.05,67.44999999999999,62.0
85.3035714285714,88.92857142857143,90.60714285714285,80.71428571428571,84.74999999999999
65.19047619047618,67.61904761904762,65.38095238095238,52.38095238095236,66.6190476190476
70.73333333333332,71.00416666666666,74.28333333333333,52.33333333333333,70.85416666666666
75.26666666666667,75.1,78.16666666666666,61.0,69.0333333333333
65.19047619047618,67.61904761904762,65.38095238095238,52.38095238095236,66.6190476190476
